waveform	[0]		[1]	
t0	14.09.2026  14:37:29		14.09.2026  14:37:29	
delta t	5,000000E-5		5,000000E-5	

time[0]	Y[0]	time[1]	Y[1]
14.09.2026  14:37:29	3,842406E-3	14.09.2026  14:37:29	5,579896E-1
14.09.2026  14:37:29	5,934741E-3	14.09.2026  14:37:29	5,951688E-1
14.09.2026  14:37:29	8,992770E-3	14.09.2026  14:37:29	6,207597E-1
14.09.2026  14:37:29	1,188985E-2	14.09.2026  14:37:29	6,521448E-1
14.09.2026  14:37:29	1,816686E-2	14.09.2026  14:37:29	6,820813E-1
14.09.2026  14:37:29	2,476576E-2	14.09.2026  14:37:29	7,149149E-1
14.09.2026  14:37:29	3,474459E-2	14.09.2026  14:37:29	7,409886E-1
14.09.2026  14:37:29	4,295299E-2	14.09.2026  14:37:29	7,712471E-1
14.09.2026  14:37:29	5,711649E-2	14.09.2026  14:37:29	8,000569E-1
14.09.2026  14:37:29	7,417707E-2	14.09.2026  14:37:29	8,325687E-1
14.09.2026  14:37:29	8,512160E-2	14.09.2026  14:37:29	8,637928E-1
14.09.2026  14:37:29	1,060450E-1	14.09.2026  14:37:29	8,869695E-1
14.09.2026  14:37:29	1,245541E-1	14.09.2026  14:37:29	9,220564E-1
14.09.2026  14:37:29	1,385566E-1	14.09.2026  14:37:29	9,523148E-1
14.09.2026  14:37:29	1,570658E-1	14.09.2026  14:37:29	9,795152E-1
14.09.2026  14:37:29	1,787939E-1	14.09.2026  14:37:29	1,009935E+0
14.09.2026  14:37:29	1,969811E-1	14.09.2026  14:37:29	1,038262E+0
14.09.2026  14:37:29	2,204796E-1	14.09.2026  14:37:29	1,068842E+0
14.09.2026  14:37:29	2,426906E-1	14.09.2026  14:37:29	1,095077E+0
14.09.2026  14:37:29	2,616826E-1	14.09.2026  14:37:29	1,122599E+0
14.09.2026  14:37:29	2,892048E-1	14.09.2026  14:37:29	1,153501E+0
14.09.2026  14:37:29	3,109329E-1	14.09.2026  14:37:29	1,185852E+0
14.09.2026  14:37:29	3,326610E-1	14.09.2026  14:37:29	1,212409E+0
14.09.2026  14:37:29	3,582519E-1	14.09.2026  14:37:29	1,238804E+0
14.09.2026  14:37:29	3,822333E-1	14.09.2026  14:37:29	1,264395E+0
14.09.2026  14:37:29	4,034786E-1	14.09.2026  14:37:29	1,293849E+0
14.09.2026  14:37:29	4,297133E-1	14.09.2026  14:37:29	1,320084E+0
14.09.2026  14:37:29	4,524071E-1	14.09.2026  14:37:29	1,349859E+0
14.09.2026  14:37:29	4,746180E-1	14.09.2026  14:37:29	1,375772E+0
14.09.2026  14:37:29	4,977947E-1	14.09.2026  14:37:29	1,403133E+0
14.09.2026  14:37:29	5,208104E-1	14.09.2026  14:37:29	1,432426E+0
14.09.2026  14:37:29	5,410900E-1	14.09.2026  14:37:29	1,460431E+0
14.09.2026  14:37:29	5,721531E-1	14.09.2026  14:37:29	1,486988E+0
14.09.2026  14:37:29	5,943641E-1	14.09.2026  14:37:29	1,515798E+0
14.09.2026  14:37:29	6,164141E-1	14.09.2026  14:37:29	1,534629E+0
14.09.2026  14:37:29	6,363718E-1	14.09.2026  14:37:29	1,565049E+0
14.09.2026  14:37:29	6,593875E-1	14.09.2026  14:37:29	1,590961E+0
14.09.2026  14:37:29	6,867488E-1	14.09.2026  14:37:29	1,616230E+0
14.09.2026  14:37:29	7,078331E-1	14.09.2026  14:37:29	1,645362E+0
14.09.2026  14:37:29	7,355164E-1	14.09.2026  14:37:29	1,671275E+0
14.09.2026  14:37:29	7,538646E-1	14.09.2026  14:37:29	1,693325E+0
